round,match_id,home_team,away_team,score_final_dom,score_final_ext,nb_buts_total,nb_buts_dom,nb_buts_ext,victoire,cycle
5,73753585,Sudan,Gabon,2,0,2,2,0,dom,4
5,73753586,Tunisia,South Africa,1,1,2,1,1,nul,4
5,73753587,Comoros,Ivory Coast,0,0,0,0,0,nul,4
6,73753590,Uganda,Equatorial Guinea,3,0,3,3,0,dom,4
6,73753591,Senegal,Sudan,3,0,3,3,0,dom,4
6,73753593,Gabon,Mozambique,1,5,6,1,5,ext,4
6,73753594,South Africa,Botswana,3,0,3,3,0,dom,4
6,73753596,Ivory Coast,Tanzania,1,0,1,1,0,dom,4
6,73753597,Morocco,Zambia,3,2,5,3,2,dom,4
7,73753600,Botswana,DR Congo,0,2,2,0,2,ext,4
7,73753601,Mali,Benin,4,1,5,4,1,dom,4
7,73753602,Comoros,Zimbabwe,0,0,0,0,0,nul,4
7,73753605,Ivory Coast,Egypt,0,1,1,0,1,ext,4
7,73753607,Mozambique,Senegal,0,1,1,0,1,ext,4
7,73753608,Tunisia,Gabon,1,1,2,1,1,nul,4
7,73753609,Sudan,Morocco,0,1,1,0,1,ext,4
7,73753611,Burkina Faso,Equatorial Guinea,4,0,4,4,0,dom,4
7,73753600,Botswana,DR Congo,0,2,2,0,2,ext,4
7,73753601,Mali,Benin,4,1,5,4,1,dom,4
7,73753602,Comoros,Zimbabwe,0,0,0,0,0,nul,4
7,73753605,Ivory Coast,Egypt,0,1,1,0,1,ext,4
7,73753607,Mozambique,Senegal,0,1,1,0,1,ext,4
7,73753608,Tunisia,Gabon,1,1,2,1,1,nul,4
7,73753609,Sudan,Morocco,0,1,1,0,1,ext,4
7,73753611,Burkina Faso,Equatorial Guinea,4,0,4,4,0,dom,4
7,73753600,Botswana,DR Congo,0,2,2,0,2,ext,4
7,73753601,Mali,Benin,4,1,5,4,1,dom,4
7,73753602,Comoros,Zimbabwe,0,0,0,0,0,nul,4
7,73753605,Ivory Coast,Egypt,0,1,1,0,1,ext,4
7,73753607,Mozambique,Senegal,0,1,1,0,1,ext,4
7,73753608,Tunisia,Gabon,1,1,2,1,1,nul,4
7,73753609,Sudan,Morocco,0,1,1,0,1,ext,4
7,73753611,Burkina Faso,Equatorial Guinea,4,0,4,4,0,dom,4
7,73753600,Botswana,DR Congo,0,2,2,0,2,ext,4
7,73753601,Mali,Benin,4,1,5,4,1,dom,4
7,73753602,Comoros,Zimbabwe,0,0,0,0,0,nul,4
7,73753605,Ivory Coast,Egypt,0,1,1,0,1,ext,4
7,73753607,Mozambique,Senegal,0,1,1,0,1,ext,4
7,73753608,Tunisia,Gabon,1,1,2,1,1,nul,4
7,73753609,Sudan,Morocco,0,1,1,0,1,ext,4
7,73753611,Burkina Faso,Equatorial Guinea,4,0,4,4,0,dom,4
8,73753612,Nigeria,Mali,0,0,0,0,0,nul,4
8,73753613,Burkina Faso,Zambia,0,3,3,0,3,ext,4
8,73753614,Angola,Algeria,1,0,1,1,0,dom,4
8,73753615,DR Congo,South Africa,0,2,2,0,2,ext,4
8,73753616,Equatorial Guinea,Cameroon,0,0,0,0,0,nul,4
8,73753618,Gabon,Botswana,2,4,6,2,4,ext,4
8,73753619,Zimbabwe,Ivory Coast,0,0,0,0,0,nul,4
8,73753621,Uganda,Sudan,0,0,0,0,0,nul,4
8,73753622,Benin,Comoros,0,0,0,0,0,nul,4
8,73753623,Egypt,Tanzania,3,0,3,3,0,dom,4
8,73753612,Nigeria,Mali,0,0,0,0,0,nul,4
8,73753613,Burkina Faso,Zambia,0,3,3,0,3,ext,4
8,73753614,Angola,Algeria,1,0,1,1,0,dom,4
8,73753615,DR Congo,South Africa,0,2,2,0,2,ext,4
8,73753616,Equatorial Guinea,Cameroon,0,0,0,0,0,nul,4
8,73753618,Gabon,Botswana,2,4,6,2,4,ext,4
8,73753619,Zimbabwe,Ivory Coast,0,0,0,0,0,nul,4
8,73753621,Uganda,Sudan,0,0,0,0,0,nul,4
8,73753622,Benin,Comoros,0,0,0,0,0,nul,4
8,73753623,Egypt,Tanzania,3,0,3,3,0,dom,4
9,73753628,Botswana,Senegal,1,0,1,1,0,dom,1
9,73753629,Egypt,Zimbabwe,2,0,2,2,0,dom,1
9,73753632,Tanzania,DR Congo,2,0,2,2,0,dom,1
9,73753633,Mali,Angola,2,0,2,2,0,dom,1
9,73753634,South Africa,Gabon,2,0,2,2,0,dom,1
10,73753636,Senegal,South Africa,2,1,3,2,1,dom,1
10,73753637,Gabon,DR Congo,0,1,1,0,1,ext,1
10,73753638,Angola,Comoros,0,3,3,0,3,ext,1
10,73753639,Benin,Egypt,1,0,1,1,0,dom,1
10,73753642,Burkina Faso,Mozambique,1,0,1,1,0,dom,1
10,73753643,Zimbabwe,Tanzania,0,1,1,0,1,ext,1
10,73753644,Equatorial Guinea,Mali,0,3,3,0,3,ext,1
10,73753646,Nigeria,Ivory Coast,2,0,2,2,0,dom,1
10,73753647,Morocco,Botswana,0,0,0,0,0,nul,1
11,73753648,Egypt,Nigeria,1,1,2,1,1,nul,1
11,73753649,Tanzania,Gabon,0,2,2,0,2,ext,1
11,73753651,South Africa,Morocco,1,1,2,1,1,nul,1
11,73753652,Zimbabwe,Benin,3,0,3,3,0,dom,1
11,73753655,Algeria,Sudan,1,0,1,1,0,dom,1
11,73753656,Comoros,Equatorial Guinea,4,0,4,4,0,dom,1
11,73753658,Botswana,Uganda,0,0,0,0,0,nul,1
11,73753659,DR Congo,Senegal,1,0,1,1,0,dom,1
42,73866775,Benin,Uganda,1,1,2,1,1,nul,1
42,73866776,Senegal,Egypt,0,1,1,0,1,ext,1
42,73866777,South Africa,DR Congo,1,0,1,1,0,dom,1
42,73866779,Gabon,Botswana,0,1,1,0,1,ext,1
42,73866781,Morocco,Zimbabwe,1,1,2,1,1,nul,1
42,73866783,Ivory Coast,Burkina Faso,0,1,1,0,1,ext,1
42,73866784,Nigeria,Angola,1,0,1,1,0,dom,1
42,73866785,Algeria,Cameroon,0,0,0,0,0,nul,1
42,73866786,Tanzania,Comoros,0,0,0,0,0,nul,1
43,73866787,Zimbabwe,Mozambique,0,2,2,0,2,ext,1
43,73866788,Egypt,South Africa,1,0,1,1,0,dom,1
43,73866789,Gabon,Morocco,0,2,2,0,2,ext,1
43,73866791,Cameroon,Tanzania,1,2,3,1,2,ext,1
43,73866793,Mali,Ivory Coast,2,0,2,2,0,dom,1
43,73866797,DR Congo,Nigeria,0,0,0,0,0,nul,1
43,73866798,Uganda,Algeria,0,3,3,0,3,ext,1
44,73866799,Tanzania,Uganda,0,0,0,0,0,nul,1
44,73866800,Comoros,Mali,1,0,1,1,0,dom,1
44,73866801,Burkina Faso,Cameroon,0,0,0,0,0,nul,1
44,73866802,Morocco,Botswana,3,1,4,3,1,dom,1
44,73866803,Ivory Coast,Equatorial Guinea,1,1,2,1,1,nul,1
44,73866804,Benin,DR Congo,3,0,3,3,0,dom,1
44,73866805,Algeria,Angola,1,2,3,1,2,ext,1
44,73866810,Mozambique,Gabon,0,1,1,0,1,ext,1
45,73866812,Morocco,Mozambique,0,0,0,0,0,nul,1
45,73866813,Zimbabwe,Tunisia,0,0,0,0,0,nul,1
45,73866815,Equatorial Guinea,Comoros,1,1,2,1,1,nul,1
45,73866817,Uganda,Burkina Faso,0,0,0,0,0,nul,1
45,73866818,Angola,Tanzania,0,1,1,0,1,ext,1
45,73866819,Senegal,Nigeria,4,0,4,4,0,dom,1
45,73866822,Egypt,Benin,2,1,3,2,1,dom,1
46,73866823,Nigeria,South Africa,0,2,2,0,2,ext,1
46,73866824,Tanzania,DR Congo,0,0,0,0,0,nul,1
46,73866826,Mozambique,Botswana,1,1,2,1,1,nul,1
46,73866827,Ivory Coast,Zimbabwe,0,0,0,0,0,nul,1
46,73866828,Comoros,Zambia,5,0,5,5,0,dom,1
46,73866831,Cameroon,Equatorial Guinea,4,0,4,4,0,dom,1
46,73866833,Tunisia,Gabon,2,0,2,2,0,dom,1
46,73866834,Algeria,Egypt,1,3,4,1,3,ext,1
1,73871579,Nigeria,Angola,2,0,2,2,0,dom,2
1,73871584,Ivory Coast,Sudan,0,3,3,0,3,ext,2
1,73871585,Zimbabwe,Cameroon,2,0,2,2,0,dom,2
1,73871586,Senegal,Botswana,2,0,2,2,0,dom,2
1,73871589,Uganda,Mali,0,0,0,0,0,nul,2
1,73871590,Egypt,Tunisia,1,0,1,1,0,dom,2
2,73871594,Benin,Nigeria,2,0,2,2,0,dom,2
2,73871596,Cameroon,Ivory Coast,3,0,3,3,0,dom,2
2,73871597,Mali,Equatorial Guinea,2,1,3,2,1,dom,2
2,73871599,Tunisia,Zimbabwe,1,0,1,1,0,dom,2
2,73871602,Comoros,Mozambique,4,0,4,4,0,dom,2
3,73871603,Burkina Faso,Mali,0,0,0,0,0,nul,2
3,73871605,Algeria,Zambia,1,2,3,1,2,ext,2
3,73871606,Uganda,Comoros,1,2,3,1,2,ext,2
3,73871607,Equatorial Guinea,Gabon,0,0,0,0,0,nul,2
3,73871608,Ivory Coast,DR Congo,3,0,3,3,0,dom,2
3,73871609,Sudan,South Africa,2,0,2,2,0,dom,2
3,73871610,Egypt,Benin,0,0,0,0,0,nul,2
3,73871611,Nigeria,Tanzania,0,1,1,0,1,ext,2
4,73871616,Mali,Sudan,2,0,2,2,0,dom,2
4,73871617,South Africa,DR Congo,2,2,4,2,2,nul,2
4,73871618,Comoros,Equatorial Guinea,1,0,1,1,0,dom,2
4,73871622,Angola,Cameroon,1,0,1,1,0,dom,2
4,73871623,Tunisia,Ivory Coast,1,0,1,1,0,dom,2
4,73871624,Zambia,Morocco,0,1,1,0,1,ext,2
5,73871627,Uganda,Algeria,3,1,4,3,1,dom,2
5,73871628,Burkina Faso,Comoros,4,0,4,4,0,dom,2
5,73871629,Egypt,Botswana,1,2,3,1,2,ext,2
5,73871630,Zimbabwe,Tanzania,1,0,1,1,0,dom,2
5,73871632,Ivory Coast,South Africa,0,0,0,0,0,nul,2
5,73871633,Morocco,Mozambique,0,0,0,0,0,nul,2
5,73871635,DR Congo,Mali,1,1,2,1,1,nul,2
5,73871636,Nigeria,Zambia,0,1,1,0,1,ext,2
6,73871639,Senegal,Burkina Faso,3,0,3,3,0,dom,2
6,73871640,Zambia,Egypt,0,1,1,0,1,ext,2
6,73871642,Algeria,Equatorial Guinea,5,0,5,5,0,dom,2
6,73871643,Mali,South Africa,2,0,2,2,0,dom,2
6,73871644,Botswana,Zimbabwe,0,0,0,0,0,nul,2
6,73871645,Angola,Ivory Coast,3,0,3,3,0,dom,2
6,73871648,Benin,Tunisia,1,0,1,1,0,dom,2
6,73871649,Gabon,DR Congo,0,2,2,0,2,ext,2
6,73871650,Comoros,Sudan,1,1,2,1,1,nul,2
7,73871651,DR Congo,Comoros,0,0,0,0,0,nul,2
7,73871654,Tunisia,Tanzania,1,0,1,1,0,dom,2
7,73871655,Equatorial Guinea,Morocco,0,2,2,0,2,ext,2
7,73871656,Nigeria,Uganda,3,1,4,3,1,dom,2
7,73871657,Angola,Benin,0,0,0,0,0,nul,2
7,73871658,Sudan,Senegal,0,2,2,0,2,ext,2
7,73871660,Ivory Coast,Mali,2,1,3,2,1,dom,2
7,73871661,Egypt,Mozambique,0,1,1,0,1,ext,2
7,73871662,Cameroon,Botswana,1,0,1,1,0,dom,2
8,73871664,Botswana,Tunisia,0,3,3,0,3,ext,2
8,73871665,Benin,Ivory Coast,1,0,1,1,0,dom,2
8,73871667,Nigeria,Equatorial Guinea,0,0,0,0,0,nul,2
8,73871668,Morocco,Burkina Faso,0,0,0,0,0,nul,2
8,73871669,Uganda,Egypt,2,4,6,2,4,ext,2
8,73871670,Zambia,Cameroon,0,0,0,0,0,nul,2
8,73871672,Gabon,Mali,0,0,0,0,0,nul,2
9,73871675,Cameroon,Mozambique,3,1,4,3,1,dom,2
9,73871676,Egypt,Equatorial Guinea,4,0,4,4,0,dom,2
9,73871678,Tunisia,Zambia,1,1,2,1,1,nul,2
9,73871680,Benin,Tanzania,3,1,4,3,1,dom,2
9,73871681,Burkina Faso,Nigeria,0,0,0,0,0,nul,2
9,73871682,Ivory Coast,Gabon,3,1,4,3,1,dom,2
9,73871683,South Africa,Senegal,0,1,1,0,1,ext,2
9,73871685,DR Congo,Algeria,1,0,1,1,0,dom,2
9,73871686,Mali,Comoros,2,1,3,2,1,dom,2
10,73871688,Mozambique,Tunisia,0,1,1,0,1,ext,2
10,73871691,Tanzania,Ivory Coast,0,3,3,0,3,ext,2
10,73871694,Senegal,Mali,0,1,1,0,1,ext,2
10,73871696,Morocco,DR Congo,1,1,2,1,1,nul,2
10,73871697,Nigeria,Sudan,2,0,2,2,0,dom,2
10,73871698,Comoros,Gabon,0,0,0,0,0,nul,2
11,73871700,Tanzania,Botswana,0,2,2,0,2,ext,2
11,73871701,Mali,Algeria,3,0,3,3,0,dom,2
11,73871702,Ivory Coast,Comoros,1,1,2,1,1,nul,2
11,73871703,Sudan,Egypt,3,0,3,3,0,dom,2
11,73871704,Gabon,Senegal,0,1,1,0,1,ext,2
11,73871705,Tunisia,Uganda,1,0,1,1,0,dom,2
11,73871707,Angola,Mozambique,4,0,4,4,0,dom,2
11,73871709,DR Congo,Nigeria,0,0,0,0,0,nul,2
11,73871710,Benin,Zambia,1,0,1,1,0,dom,2
12,73871711,Equatorial Guinea,Tunisia,0,1,1,0,1,ext,2
12,73871712,Senegal,Comoros,1,0,1,1,0,dom,2
12,73871714,Nigeria,South Africa,3,0,3,3,0,dom,2
12,73871715,Burkina Faso,Cameroon,2,1,3,2,1,dom,2
12,73871716,Uganda,Angola,1,0,1,1,0,dom,2
12,73871717,Egypt,DR Congo,0,0,0,0,0,nul,2
12,73871718,Algeria,Gabon,4,0,4,4,0,dom,2
12,73871719,Mozambique,Benin,0,0,0,0,0,nul,2
12,73871721,Botswana,Ivory Coast,0,1,1,0,1,ext,2
13,73871724,Tanzania,Mozambique,0,2,2,0,2,ext,2
13,73871725,Gabon,Morocco,0,0,0,0,0,nul,2
13,73871726,Mali,Nigeria,2,0,2,2,0,dom,2
13,73871731,Angola,Equatorial Guinea,0,1,1,0,1,ext,2
13,73871732,DR Congo,Zimbabwe,1,1,2,1,1,nul,2
13,73871734,South Africa,Egypt,0,0,0,0,0,nul,2
14,73871736,Zambia,Ivory Coast,1,0,1,1,0,dom,2
14,73871738,Cameroon,DR Congo,1,1,2,1,1,nul,2
14,73871740,Uganda,Tanzania,2,1,3,2,1,dom,2
14,73871741,Morocco,Comoros,0,1,1,0,1,ext,2
14,73871742,Burkina Faso,Angola,0,0,0,0,0,nul,2
14,73871743,Sudan,Tunisia,3,1,4,3,1,dom,2
14,73871745,Zimbabwe,South Africa,0,0,0,0,0,nul,2
14,73871746,Algeria,Senegal,0,0,0,0,0,nul,2
15,73871747,Gabon,Egypt,1,0,1,1,0,dom,2
15,73871748,Ivory Coast,Algeria,1,0,1,1,0,dom,2
15,73871749,South Africa,Cameroon,0,1,1,0,1,ext,2
15,73871750,Zambia,Mozambique,2,0,2,2,0,dom,2
15,73871752,Angola,Sudan,0,0,0,0,0,nul,2
15,73871753,Tanzania,Equatorial Guinea,0,1,1,0,1,ext,2
15,73871754,Benin,Burkina Faso,2,0,2,2,0,dom,2
15,73871756,Mali,Zimbabwe,1,1,2,1,1,nul,2
15,73871757,Comoros,Nigeria,2,1,3,2,1,dom,2
15,73871758,Botswana,Uganda,0,0,0,0,0,nul,2
16,73871760,Mozambique,Ivory Coast,1,0,1,1,0,dom,2
16,73871761,Uganda,Zambia,1,0,1,1,0,dom,2
16,73871762,Cameroon,Mali,0,2,2,0,2,ext,2
16,73871763,Egypt,Comoros,2,1,3,2,1,dom,2
16,73871764,Equatorial Guinea,Botswana,1,1,2,1,1,nul,2
16,73871766,DR Congo,Angola,4,0,4,4,0,dom,2
16,73871770,Nigeria,Senegal,0,0,0,0,0,nul,2
17,73871771,Benin,DR Congo,0,0,0,0,0,nul,2
17,73871772,Botswana,Burkina Faso,0,2,2,0,2,ext,2
17,73871773,Senegal,Egypt,1,1,2,1,1,nul,2
17,73871774,Algeria,Nigeria,5,0,5,5,0,dom,2
17,73871776,Gabon,Cameroon,1,0,1,1,0,dom,2
17,73871778,Zambia,Equatorial Guinea,0,2,2,0,2,ext,2
17,73871779,Mali,Tunisia,1,0,1,1,0,dom,2
17,73871780,Comoros,Zimbabwe,0,0,0,0,0,nul,2
17,73871781,Mozambique,Uganda,5,0,5,5,0,dom,2
17,73871782,Ivory Coast,Morocco,1,1,2,1,1,nul,2
18,73871783,Tunisia,Gabon,0,1,1,0,1,ext,2
18,73871784,Cameroon,Comoros,0,0,0,0,0,nul,2
18,73871788,Egypt,Algeria,0,0,0,0,0,nul,2
18,73871789,South Africa,Benin,1,2,3,1,2,ext,2
18,73871790,Zimbabwe,Senegal,1,0,1,1,0,dom,2
18,73871791,Uganda,Ivory Coast,0,3,3,0,3,ext,2
18,73871792,Equatorial Guinea,Mozambique,0,0,0,0,0,nul,2
18,73871793,DR Congo,Tanzania,1,0,1,1,0,dom,2
19,73871796,Uganda,Equatorial Guinea,1,1,2,1,1,nul,2
19,73871797,Algeria,Zimbabwe,5,0,5,5,0,dom,2
19,73871799,Morocco,Egypt,0,0,0,0,0,nul,2
19,73871800,Botswana,DR Congo,0,0,0,0,0,nul,2
19,73871801,Ivory Coast,Nigeria,0,1,1,0,1,ext,2
19,73871803,Comoros,Tunisia,0,0,0,0,0,nul,2
19,73871804,Gabon,Angola,0,0,0,0,0,nul,2
19,73871805,Zambia,Sudan,1,0,1,1,0,dom,2
19,73871806,Benin,Mali,0,0,0,0,0,nul,2
20,73871807,Sudan,Mozambique,0,4,4,0,4,ext,2
20,73871809,Angola,Comoros,0,3,3,0,3,ext,2
20,73871810,Zimbabwe,Morocco,0,3,3,0,3,ext,2
20,73871812,Cameroon,Algeria,0,1,1,0,1,ext,2
20,73871813,Egypt,Nigeria,0,1,1,0,1,ext,2
20,73871814,Tunisia,Senegal,0,1,1,0,1,ext,2
20,73871815,Benin,Gabon,0,1,1,0,1,ext,2
20,73871818,Equatorial Guinea,Ivory Coast,0,0,0,0,0,nul,2
21,73871819,Algeria,Tunisia,0,1,1,0,1,ext,2
21,73871822,Equatorial Guinea,Burkina Faso,0,0,0,0,0,nul,2
21,73871823,Morocco,Cameroon,3,0,3,3,0,dom,2
21,73871824,Comoros,Benin,2,0,2,2,0,dom,2
21,73871825,Zambia,South Africa,0,0,0,0,0,nul,2
21,73871826,Ivory Coast,Egypt,2,0,2,2,0,dom,2
21,73871827,Senegal,Angola,0,0,0,0,0,nul,2
22,73871831,Tunisia,Morocco,2,0,2,2,0,dom,2
22,73871832,DR Congo,Uganda,0,1,1,0,1,ext,2
22,73871833,Benin,Senegal,0,1,1,0,1,ext,2
22,73871834,Tanzania,Comoros,1,0,1,1,0,dom,2
22,73871835,South Africa,Mozambique,2,0,2,2,0,dom,2
22,73871837,Sudan,Equatorial Guinea,2,2,4,2,2,nul,2
22,73871838,Cameroon,Nigeria,1,1,2,1,1,nul,2
22,73871839,Zimbabwe,Egypt,0,4,4,0,4,ext,2
22,73871840,Angola,Algeria,2,0,2,2,0,dom,2
22,73871841,Gabon,Botswana,0,1,1,0,1,ext,2
23,73871843,Ivory Coast,Zimbabwe,0,0,0,0,0,nul,2
23,73871844,Senegal,Tanzania,0,0,0,0,0,nul,2
23,73871845,Nigeria,Tunisia,0,2,2,0,2,ext,2
23,73871846,Zambia,Gabon,2,3,5,2,3,ext,2
23,73871849,Equatorial Guinea,DR Congo,0,2,2,0,2,ext,2
23,73871850,Mozambique,Mali,0,1,1,0,1,ext,2
23,73871851,Morocco,Angola,1,0,1,1,0,dom,2
23,73871852,Burkina Faso,Sudan,6,0,6,6,0,dom,2
24,73871855,Angola,Nigeria,0,0,0,0,0,nul,2
24,73871856,Tanzania,Algeria,0,1,1,0,1,ext,2
24,73871860,Sudan,Ivory Coast,0,0,0,0,0,nul,2
24,73871861,Cameroon,Zimbabwe,4,0,4,4,0,dom,2
24,73871862,Botswana,Senegal,0,0,0,0,0,nul,2
24,73871865,Mali,Uganda,5,0,5,5,0,dom,2
24,73871866,Tunisia,Egypt,1,1,2,1,1,nul,2
25,73871870,Nigeria,Benin,1,2,3,1,2,ext,2
25,73871871,Uganda,Gabon,3,1,4,3,1,dom,2
25,73871872,Ivory Coast,Cameroon,1,0,1,1,0,dom,2
25,73871873,Equatorial Guinea,Mali,1,1,2,1,1,nul,2
25,73871875,Zimbabwe,Tunisia,1,2,3,1,2,ext,2
25,73871876,Sudan,DR Congo,1,0,1,1,0,dom,2
26,73871879,Mali,Burkina Faso,2,1,3,2,1,dom,2
26,73871882,Comoros,Uganda,0,0,0,0,0,nul,2
26,73871883,Gabon,Equatorial Guinea,0,0,0,0,0,nul,2
26,73871884,DR Congo,Ivory Coast,2,1,3,2,1,dom,2
26,73871887,Tanzania,Nigeria,0,0,0,0,0,nul,2
26,73871890,Botswana,Morocco,0,1,1,0,1,ext,2
27,73871892,Sudan,Mali,1,1,2,1,1,nul,2
27,73871894,Equatorial Guinea,Comoros,2,0,2,2,0,dom,2
27,73871898,Cameroon,Angola,2,0,2,2,0,dom,2
27,73871899,Ivory Coast,Tunisia,2,0,2,2,0,dom,2
27,73871900,Morocco,Zambia,2,0,2,2,0,dom,2
28,73871903,Algeria,Uganda,3,2,5,3,2,dom,2
28,73871904,Comoros,Burkina Faso,0,2,2,0,2,ext,2
28,73871906,Tanzania,Zimbabwe,0,0,0,0,0,nul,2
28,73871907,Benin,Cameroon,1,1,2,1,1,nul,2
28,73871908,South Africa,Ivory Coast,2,1,3,2,1,dom,2
28,73871909,Mozambique,Morocco,1,1,2,1,1,nul,2
28,73871910,Senegal,Equatorial Guinea,2,1,3,2,1,dom,2
28,73871911,Mali,DR Congo,0,0,0,0,0,nul,2
28,73871912,Zambia,Nigeria,0,0,0,0,0,nul,2
28,73871913,Gabon,Sudan,2,0,2,2,0,dom,2
29,73871915,Burkina Faso,Senegal,0,4,4,0,4,ext,2
29,73871916,Egypt,Zambia,2,1,3,2,1,dom,2
29,73871919,South Africa,Mali,0,3,3,0,3,ext,2
29,73871920,Zimbabwe,Botswana,1,1,2,1,1,nul,2
29,73871921,Ivory Coast,Angola,1,1,2,1,1,nul,2
29,73871915,Burkina Faso,Senegal,1,1,2,1,1,,0,,,0,0,0,nul,2
29,73871916,Egypt,Zambia,1,0,1,1,0,,0,,,0,0,0,dom,2
29,73871917,Uganda,Morocco,2,0,2,2,0,,0,,,0,0,0,dom,2
29,73871918,Equatorial Guinea,Algeria,0,3,3,0,3,,0,,,0,0,0,ext,2
29,73871919,South Africa,Mali,0,0,0,0,0,,0,,,0,0,0,nul,2
29,73871920,Zimbabwe,Botswana,0,0,0,0,0,,0,,,0,0,0,nul,2
29,73871921,Ivory Coast,Angola,0,1,1,0,1,,0,,,0,0,0,ext,2
29,73871922,Nigeria,Mozambique,0,0,0,0,0,,0,,,0,0,0,nul,2
29,73871923,Cameroon,Tanzania,6,0,6,6,0,,0,,,0,0,0,dom,2
29,73871924,Tunisia,Benin,1,1,2,1,1,,0,,,0,0,0,nul,2
29,73871925,DR Congo,Gabon,3,0,3,3,0,,0,,,0,0,0,dom,2
29,73871926,Sudan,Comoros,0,1,1,0,1,,0,,,0,0,0,ext,2
30,73871927,Comoros,DR Congo,2,2,4,2,2,,0,,,0,0,0,nul,2
30,73871928,Gabon,South Africa,2,0,2,2,0,,0,,,0,0,0,dom,2
30,73871929,Algeria,Burkina Faso,0,2,2,0,2,,0,,,0,0,0,ext,2
30,73871930,Tanzania,Tunisia,0,1,1,0,1,,0,,,0,0,0,ext,2
30,73871931,Morocco,Equatorial Guinea,2,2,4,2,2,,0,,,0,0,0,nul,2
30,73871932,Uganda,Nigeria,1,1,2,1,1,,0,,,0,0,0,nul,2
30,73871933,Benin,Angola,2,1,3,2,1,,0,,,0,0,0,dom,2
30,73871934,Senegal,Sudan,3,1,4,3,1,,0,,,0,0,0,dom,2
30,73871935,Zambia,Zimbabwe,0,0,0,0,0,,0,,,0,0,0,nul,2
30,73871936,Mali,Ivory Coast,0,0,0,0,0,,0,,,0,0,0,nul,2
30,73871937,Mozambique,Egypt,2,2,4,2,2,,0,,,0,0,0,nul,2
30,73871938,Botswana,Cameroon,2,0,2,2,0,,0,,,0,0,0,dom,2
31,73871940,Tunisia,Botswana,3,3,6,3,3,nul,2
31,73871941,Ivory Coast,Benin,1,0,1,1,0,dom,2
31,73871943,Equatorial Guinea,Nigeria,2,0,2,2,0,dom,2
31,73871944,Burkina Faso,Morocco,0,0,0,0,0,nul,2
31,73871945,Egypt,Uganda,3,1,4,3,1,dom,2
31,73871946,Cameroon,Zambia,2,2,4,2,2,nul,2
31,73871947,Zimbabwe,Mozambique,1,2,3,1,2,ext,2
31,73871948,Mali,Gabon,3,1,4,3,1,dom,2
32,73871951,Mozambique,Cameroon,0,1,1,0,1,ext,2
32,73871952,Equatorial Guinea,Egypt,0,0,0,0,0,nul,2
32,73871954,Zambia,Tunisia,1,0,1,1,0,dom,2
32,73871956,Tanzania,Benin,0,1,1,0,1,ext,2
32,73871957,Nigeria,Burkina Faso,4,0,4,4,0,dom,2
32,73871958,Gabon,Ivory Coast,0,0,0,0,0,nul,2
32,73871959,Senegal,South Africa,0,0,0,0,0,nul,2
32,73871961,Algeria,DR Congo,0,3,3,0,3,ext,2
32,73871962,Comoros,Mali,0,1,1,0,1,ext,2
33,73871966,Zimbabwe,Equatorial Guinea,4,2,6,4,2,dom,2
33,73871968,South Africa,Algeria,4,0,4,4,0,dom,2
33,73871972,DR Congo,Morocco,1,0,1,1,0,dom,2
33,73871966,Zimbabwe,Equatorial Guinea,1,0,1,1,0,dom,2
33,73871968,South Africa,Algeria,4,0,4,4,0,dom,2
33,73871972,DR Congo,Morocco,0,0,0,0,0,nul,2
33,73871973,Sudan,Nigeria,0,0,0,0,0,nul,2
33,73871974,Gabon,Comoros,0,0,0,0,0,nul,2
33,73871973,Sudan,Nigeria,0,0,0,0,0,nul,2
33,73871974,Gabon,Comoros,0,2,2,0,2,ext,2
33,73871973,Sudan,Nigeria,0,0,0,0,0,nul,2
33,73871974,Gabon,Comoros,0,2,2,0,2,ext,2
36,73871999,Algeria,Comoros,3,2,5,3,2,dom,2
36,73872000,Mozambique,Tanzania,0,0,0,0,0,nul,2
36,73872001,Morocco,Gabon,1,0,1,1,0,dom,2
36,73872002,Nigeria,Mali,0,0,0,0,0,nul,2
36,73872005,Burkina Faso,Tunisia,2,3,5,2,3,ext,2
36,73872007,Equatorial Guinea,Angola,4,1,5,4,1,dom,2
36,73872008,Zimbabwe,DR Congo,2,1,3,2,1,dom,2
36,73871999,Algeria,Comoros,3,2,5,3,2,dom,2
36,73872000,Mozambique,Tanzania,0,0,0,0,0,nul,2
36,73872001,Morocco,Gabon,1,0,1,1,0,dom,2
36,73872002,Nigeria,Mali,0,0,0,0,0,nul,2
36,73872005,Burkina Faso,Tunisia,2,3,5,2,3,ext,2
36,73872007,Equatorial Guinea,Angola,4,1,5,4,1,dom,2
36,73872008,Zimbabwe,DR Congo,2,1,3,2,1,dom,2
36,73872010,Egypt,South Africa,3,2,5,3,2,dom,2
37,73872012,Ivory Coast,Zambia,1,1,2,1,1,nul,2
37,73872013,Gabon,Nigeria,1,0,1,1,0,dom,2
37,73872014,DR Congo,Cameroon,1,0,1,1,0,dom,2
37,73872016,Tanzania,Uganda,2,1,3,2,1,dom,2
37,73872017,Comoros,Morocco,1,0,1,1,0,dom,2
37,73872019,Tunisia,Sudan,3,1,4,3,1,dom,2
37,73872021,South Africa,Zimbabwe,2,1,3,2,1,dom,2
37,73872022,Senegal,Algeria,0,1,1,0,1,ext,2
